manufacturer,model,price_pln,rating,rating_count,availability,stock_quantity,url
Danelectro,56 Baritone Silver Metal Flake,2899.0,,0,ON_DATE,0,danelectro_56_baritone_silver_metal_flake.htm?type=category
ESP,Edwards E-ARROWHEAD,10222.0,,0,ON_DATE,0,esp_edwards_e_arrowhead.htm?type=category
Harley Benton,DC-200CH Student Series Set,1068.0,,0,IN_STOCK,486,harley_benton_dc_200ch_student_series_bundle_set.htm?type=category
Squier,Sonic Tele MN Black Set,1248.0,,0,IN_STOCK,10,squier_sonic_tele_mn_black_set.htm?type=category
Harley Benton,CST-24 BK B-Stock,849.0,9.0,2,IN_STOCK,3,harley_benton_cst_24_bk_b_stock.htm?type=category
Suhr,Pete Thorn Signature OTM,19290.0,,0,IN_STOCK,1,suhr_pete_thorn_signature_otm.htm?type=category
Schecter,C-1 Jerry Horton 25th WH,6599.0,10.0,2,IN_STOCK,4,schecter_c_1_jerry_horton_25th_wh.htm?type=category
Harley Benton,Amarok 6 LH BKNT Flame w/Case,2199.0,,0,ON_DATE,0,harley_benton_amarok_6_lh_bknt_flame_bundle_set.htm?type=category
Ibanez,GB10EM-JBB,3299.0,9.0,2,IN_STOCK,1,ibanez_gb10em_jbb.htm?type=category
Harley Benton,ST-59HM Fiesta Red w/Bag,898.0,,0,IN_STOCK,71,harley_benton_st_59hm_fiesta_red_bundle.htm?type=category
Hils,HN3 Baritone S/MDP,2555.0,,0,ON_DATE,0,hils_hn3_baritone_s_mdp.htm?type=category
ESP,LTD Volsung BLKS incl  B-Stock,5222.0,,0,IN_STOCK,1,esp_ltd_volsung_blks_incl_b_stock.htm?type=category
Squier,Paranormal Strat Deluxe VWT,2059.0,,0,ON_DATE,0,squier_paranormal_strat_deluxe_vwt.htm?type=category
Harley Benton,Fusion-IV HSS RW PM B-Stock,1666.0,,0,IN_STOCK,1,harley_benton_fusion_iv_hss_rw_pm_b_stock.htm?type=category
Dean Guitars,USA ML Floyd Flame Top Slime,25090.0,,0,IN_STOCK,2,dean_guitars_usa_ml_floyd_flame_top_slime.htm?type=category
Fender,AV II 51 TELE MN BTB B-Stock,9399.0,,0,IN_STOCK,1,fender_av_ii_51_tele_mn_btb_b_stock.htm?type=category
Reverend,Charger Cleancut Iconic Blue,5099.0,,0,IN_STOCK,2,reverend_charger_cleancut_iconic_blue.htm?type=category
Mooer,MMT200 Purple Crystal,1499.0,,0,IN_STOCK,2,mooer_mmt200_purple_crystal.htm?type=category
Epiphone,Jared James Nichols BluesPower,3222.0,6.8,5,IN_STOCK,3,epiphone_jared_james_nichols_bluespower.htm?type=category
Harley Benton,DC-200 CH Student Serie Bundle,1179.0,,0,IN_STOCK,124,harley_benton_dc_200_ch_student_serie_bundle_bundle.htm?type=category
Gibson,Les Paul 59 Royal Tea LA,32490.0,,0,IN_STOCK,2,gibson_les_paul_59_royal_tea_la.htm?type=category
Jackson,JS Series Surfcaster JS22 PPM,1299.0,,0,ON_DATE,0,jackson_js_series_surfcaster_js22_ppm.htm?type=category
Fender,Player II Mod Strat FR B-Stock,4111.0,,0,IN_STOCK,2,fender_player_ii_mod_strat_fr_b_stock_623113.htm?type=category
Mooer,GTRS Soloist 810 Purple Burst,2199.0,,0,IN_STOCK,1,mooer_gtrs_soloist_810_purple_burst.htm?type=category
Reverend,Kingbolt H90 Midnight Black,5499.0,,0,IN_STOCK,2,reverend_kingbolt_h90_midnight_black.htm?type=category
Harley Benton,ST-80FR MN HH Lime Sparkle,1499.0,8.0,5,ON_DATE,0,harley_benton_st_80fr_mn_hh_lime_sparkle.htm?type=category
Charvel,PM PLUS SRS SC1 HH HT EB FR,4599.0,6.0,1,IN_STOCK,1,charvel_pm_plus_srs_sc1_hh_ht_eb_fr.htm?type=category
Fender,57 Strat DLX CC AIS,25590.0,,0,IN_STOCK,2,fender_57_strat_dlx_cc_ais.htm?type=category
Gibson,63 Les Paul SG Junior TVIG LA,23290.0,,0,IN_STOCK,1,gibson_63_les_paul_sg_junior_tvig_la.htm?type=category
Fender,Player II Strat RW PWT B-Stock,3199.0,,0,IN_STOCK,1,fender_player_ii_strat_rw_pwt_b_stock.htm?type=category
Harley Benton,ST-Modern Plus MN HSS  B-Stock,1333.0,,0,IN_STOCK,1,harley_benton_st_modern_plus_mn_hss_b_stock_649164.htm?type=category
Harley Benton,RB-612CS Classic Series Set,1444.0,,0,IN_STOCK,206,harley_benton_rb_612cs_classic_series_set.htm?type=category
Ibanez,RGD61-BAM,4790.0,10.0,2,ON_DATE,0,ibanez_rgd61_bam.htm?type=category
Harley Benton,Fusion-IV HH RW FBB B-Stock,1969.0,,0,IN_STOCK,10,harley_benton_fusion_iv_hh_rw_fbb_b_stock.htm?type=category
Harley Benton,R-456FR BK Progressive w/Bag,898.0,,0,SHORT_TERM,86,harley_benton_r_456fr_bk_progressive_bundle.htm?type=category
Gibson,Flying V Custom EB,23790.0,9.0,4,IN_STOCK,2,gibson_flying_v_custom_eb.htm?type=category
Harley Benton,TE-62DB CAR Set,1069.0,,0,ON_DATE,0,harley_benton_te_62db_car_bundle_bundle.htm?type=category
Mooer,GTRS Guitars Modern 810 NB,2499.0,10.0,1,IN_STOCK,1,mooer_gtrs_guitars_modern_810_nb.htm?type=category
Harley Benton,SC-200 BK Student Serie Bundle,1135.0,,0,SHORT_TERM,124,harley_benton_sc_200_bk_student_serie_bundle_bundle.htm?type=category
Schecter,Hellraiser Hybrid C-8  B-Stock,4777.0,,0,IN_STOCK,1,schecter_hellraiser_hybrid_c_8_b_stock_582815.htm?type=category
Harley Benton,ST-62MN BK Vintage Bundle 2,990.0,,0,IN_STOCK,27,harley_benton_st_62_mn_bk_vintage_bundle_2.htm?type=category
Harley Benton,TE-62DB BK Bundle,1059.0,,0,ON_DATE,0,harley_benton_te_62db_bk_bundle_bundle.htm?type=category
ESP,LTD EC-1000ET QM DBSB B-Stock,5699.0,,0,SOLD_OUT,0,esp_ltd_ec_1000et_qm_dbsb_b_stock.htm?type=category
Hamaril,Bassguitar Set 2,1369.0,,0,ON_DATE,0,hamaril_bassguitar_set_2.htm?type=category
Heritage Guitar,Standard II H-575 OSB,22690.0,,0,IN_STOCK,1,heritage_guitar_standard_ii_h_575_osb.htm?type=category
Gretsch,Electromatic Jet BF,2490.0,9.3333,3,IN_STOCK,1,gretsch_electromatic_jet_bf.htm?type=category
Harley Benton,TE-20SB Standard Series Bundle,979.0,,0,IN_STOCK,93,harley_benton_te_20sb_standard_series_bundle_bundle.htm?type=category
Ibanez,JSM20-BKL,4999.0,9.1111,9,IN_STOCK,2,ibanez_jsm20_bkl.htm?type=category
Harley Benton,Amarok-BT EGNT Quilted B-Stock,2190.0,,0,IN_STOCK,1,harley_benton_amarok_bt_egnt_quilted_b_stock.htm?type=category
Strandberg,Boden Prog NX 6 Plini Edition,12990.0,10.0,1,IN_STOCK,2,strandberg_boden_prog_nx_6_plini_edition.htm?type=category
Fender,LTD 1969 Strat HR AVWwMC,29490.0,,0,IN_STOCK,1,fender_ltd_1969_strat_hr_avwwmc.htm?type=category
Rickenbacker,330 FG,10890.0,9.0,14,IN_STOCK,5,rickenbacker_330fg.htm?type=category
Larry Carlton,Q3 Midnight Blue,1799.0,,0,IN_STOCK,8,larry_carlton_q3_blue.htm?type=category
Kramer Guitars,Volante HSGT Angel Whi B-Stock,3399.0,,0,IN_STOCK,1,kramer_guitars_volante_hsgt_angel_whi_b_stock.htm?type=category
Fender,Player II Strat MN MH PWT,4290.0,,0,ON_DATE,0,fender_player_ii_strat_mn_mh_pwt.htm?type=category
Charvel,PM PLUS SRS SC1 HH FR  B-Stock,4444.0,,0,IN_STOCK,1,charvel_pm_plus_srs_sc1_hh_fr_b_stock_634503.htm?type=category
Harley Benton,SC-Custom III Purple B B-Stock,1069.0,,0,SOLD_OUT,0,harley_benton_sc_custom_iii_purple_b_b_stock.htm?type=category
Ibanez,AZ2204NWL-MGR Prestige,9699.0,10.0,4,ON_DATE,0,ibanez_az2204nwl_mgr_prestige.htm?type=category
Ibanez,RG470DXFM-CS B-Stock,2150.0,,0,IN_STOCK,1,ibanez_rg470dxfm_cs_b_stock.htm?type=category
Ibanez,JSM10-VYS John Scofiel B-Stock,4699.0,6.0,1,IN_STOCK,1,ibanez_jsm10_vys_john_scofiel_b_stock.htm?type=category
Höfner,Shorty Pink,679.0,,0,IN_STOCK,1,hoefner_shorty_pink.htm?type=category
Reverend,Bob Balch Violin Brown B-Stock,4290.0,,0,IN_STOCK,1,reverend_bob_balch_violin_brown_b_stock.htm?type=category
Harley Benton,HBO-600SB Set,799.0,,0,TEMPORARILY_NOT_AVAILABLE,0,harley_benton_hbo_600sb_set.htm?type=category
Guild,Polara Deluxe Vintage Sunburst,3199.0,9.3333,6,ON_DATE,0,guild_polara_deluxe_vintage_sunburst.htm?type=category
Harley Benton,ST-Junior HSS SBK  B-Stock,333.0,,0,IN_STOCK,2,harley_benton_st_junior_hss_sbk_b_stock.htm?type=category
Gretsch,G5230T EMTC JET FT VWT/GRY,2444.0,,0,IN_STOCK,1,gretsch_g5230t_emtc_jet_ft_vwt_gry.htm?type=category
Charvel,PM SC1 SRS HH HT RW- P B-Stock,3899.0,,0,IN_STOCK,1,charvel_pm_sc1_srs_hh_ht_rw_p_b_stock.htm?type=category
Harley Benton,BM-75 Trans Red B-Stock,1190.0,,0,IN_STOCK,1,harley_benton_bm_75_trans_red_b_stock.htm?type=category
Harley Benton,Amarok 6 LH BKNT Flame w/Bag,2175.0,,0,ON_DATE,0,harley_benton_amarok_6_lh_bknt_flame_bundle.htm?type=category
Harley Benton,ST-20 CA Standard Seri B-Stock,352.0,,0,IN_STOCK,2,harley_benton_st_20_ca_standard_seri_b_stock_477974.htm?type=category
Harley Benton,ST-62CC MN Seafoam Gree Bundle,990.0,,0,IN_STOCK,161,harley_benton_st_62cc_mn_seafoam_gree_bundle_565867.htm?type=category
Harley Benton,Fusion-III HSH Roasted FBB,1599.0,9.4252,87,ON_DATE,0,harley_benton_fusion_iii_hsh_roasted_fbb.htm?type=category
Harley Benton,SC-550LH II PAF B-Stock,1266.0,,0,IN_STOCK,1,harley_benton_sc_550lh_ii_paf_b_stock.htm?type=category
Gretsch,STRML JET 1PU MD BLU,1490.0,,0,IN_STOCK,9,gretsch_strml_jet_1pu_md_blu.htm?type=category
Hils,HNS1R Metallic Ruby Red,1969.0,,0,SHORT_TERM,23,hils_hns1r_metallic_ruby_red.htm?type=category
Harley Benton,CST-24T Black Cherry F B-Stock,1069.0,,0,IN_STOCK,1,harley_benton_cst_24t_black_cherry_f_b_stock.htm?type=category
Mooer,GTRS Guitar Profess. 8 B-Stock,2044.0,,0,IN_STOCK,1,mooer_gtrs_guitar_profess_8_b_stock_634239.htm?type=category
Harley Benton,Baritone-7SB DLX Serie B-Stock,979.0,,0,IN_STOCK,1,harley_benton_baritone_7sb_dlx_serie_b_stock.htm?type=category
Harley Benton,SC-200BK Student Series Set,1025.0,,0,SHORT_TERM,304,harley_benton_sc_200bk_student_series_bundle_set.htm?type=category
Ibanez,QX527PB-ABS B-Stock,4899.0,,0,IN_STOCK,1,ibanez_qx527pb_abs_b_stock.htm?type=category
Gibson,Les Paul Studio Sessio B-Stock,7799.0,,0,IN_STOCK,1,gibson_les_paul_studio_sessio_b_stock_611694.htm?type=category
Ibanez,JS2450-MCP Joe Satrian B-Stock,8999.0,,0,IN_STOCK,1,ibanez_js2450_mcp_joe_satrian_b_stock.htm?type=category
Harley Benton,TE-90FLT VW Deluxe Seri Bundle,1155.0,,0,IN_STOCK,30,harley_benton_te_90flt_vw_deluxe_seri_bundle.htm?type=category
Ibanez,JS2480-MCR Joe Satriani,10590.0,8.8888,9,ON_DATE,0,ibanez_js2480_mcr_joe_satriani.htm?type=category
Epiphone,Riviera Royal Tan B-Stock,2399.0,,0,IN_STOCK,1,epiphone_riviera_royal_tan_b_stock.htm?type=category
Solar Guitars,S1.6FRBOP+ B-Stock,4555.0,,0,IN_STOCK,1,solar_guitars_s16frbop_b_stock.htm?type=category
Traveler Guitar,EG-1 Custom V2 Gloss B B-Stock,2168.0,,0,IN_STOCK,1,traveler_guitars_eg_1_custom_v2_gloss_b_b_stock.htm?type=category
Harley Benton,SC-400 SGT Classic Seri Bundle,1069.0,,0,IN_STOCK,286,harley_benton_sc_400_sgt_classic_seri_bundle_bundle.htm?type=category
Yamaha,Revstar RSS20 Lefthand Black,3444.0,10.0,2,IN_STOCK,1,yamaha_revstar_rss20_lefthand_black.htm?type=category
Squier,Exclusive CV 70s Strat VBL,1899.0,8.0,3,IN_STOCK,129,squier_exclusive_cv_70s_strat_vbl.htm?type=category
Solar Guitars,T1.6AD Aged Natural B-Stock,5599.0,,0,IN_STOCK,1,solar_guitars_t16ad_aged_natural_b_stock.htm?type=category
Harley Benton,SC-200LH BK Student Ser Bundle,1155.0,,0,IN_STOCK,47,harley_benton_sc_200lh_bk_student_ser_bundle_package.htm?type=category
Harley Benton,JA-60CC Lake Placid Bl B-Stock,699.0,,0,IN_STOCK,1,harley_benton_ja_60cc_lake_placid_bl_b_stock.htm?type=category
Danelectro,57 Jade,2899.0,10.0,4,ON_DATE,0,danelectro_57_jade.htm?type=category
Ibanez,AZES40B-BK,1429.0,,0,ON_DATE,0,ibanez_azes40b_bk.htm?type=category
Harley Benton,HB-35 CH Vintage Serie B-Stock,798.0,,0,IN_STOCK,1,harley_benton_hb_35_ch_vintage_serie_b_stock.htm?type=category
Larry Carlton,T7 FM Natural Satin New Gen,2999.0,8.0,1,ON_DATE,0,larry_carlton_t7_fm_ns_new_gen.htm?type=category
Harley Benton,Extreme-84 Progressive B-Stock,798.0,,0,SOLD_OUT,0,harley_benton_extreme_84_progressive_b_stock.htm?type=category
Harley Benton,Fusion-T HH LH Roasted Bundle,1539.0,,0,ON_DATE,0,harley_benton_fusion_t_hh_lh_roasted_bundle.htm?type=category
Harley Benton,TE-62CC SFG B-Stock,598.0,,0,IN_STOCK,1,harley_benton_te_62cc_sfg_b_stock_522227.htm?type=category
Danelectro,56 Baritone Silver Metal Flake,2899.0,,0,ON_DATE,0,danelectro_56_baritone_silver_metal_flake.htm?type=category
Harley Benton,ST-62SB Vintage B-Stock,511.0,10.0,3,IN_STOCK,2,harley_benton_st_62_sb_vintage_serie_b_stock.htm?type=category
Ibanez,PGMM21 Paul Gilbert MGN,990.0,8.5454,11,IN_STOCK,1,ibanez_pgmm21_paul_gilbert_mgn.htm?type=category
Harley Benton,HWY-25BKS Progressive  B-Stock,477.0,,0,IN_STOCK,1,harley_benton_hwy_25bks_progressiveb_stock.htm?type=category
ESP,LTD MT-130 Neon Green,1266.0,8.0,1,ON_DATE,0,esp_ltd_mt_130_neon_green.htm?type=category
Harley Benton,TE-62CC LPB B-Stock,598.0,,0,IN_STOCK,1,harley_benton_te_62cc_lpb_b_stock.htm?type=category
Harley Benton,ST-62MN VW Vintage Seri Set,1179.0,,0,IN_STOCK,118,harley_benton_st_62mn_vw_vintage_seri_bundle_set.htm?type=category
Hils,HNT1M Butterscotch,1969.0,,0,SHORT_TERM,20,hils_hnt1m_butterscotch.htm?type=category
Fender,Richie Kotzen Stratocaster TRB,10190.0,10.0,2,IN_STOCK,1,fender_richie_kotzen_stratocaster_trb.htm?type=category
Harley Benton,RG-Junior BK B-Stock,352.0,,0,IN_STOCK,1,harley_benton_rg_mini_bk_b_stock.htm?type=category
Harley Benton,TE-62DB LPB B-Stock,635.0,,0,IN_STOCK,1,harley_benton_te_62db_lpb_b_stock.htm?type=category
Mooer,GTRS Guitars Modern 810 BB,2555.0,8.0,4,ON_DATE,0,mooer_gtrs_guitars_modern_810_bb.htm?type=category
Larry Carlton,T3 SGM New Gen B-Stock,1899.0,,0,IN_STOCK,1,larry_carlton_t3_sgm_new_gen_b_stock.htm?type=category
Danelectro,59M NOS+ Orange Metalflake,2790.0,8.8,5,IN_STOCK,1,danelectro_59m_nos_orange_metalflake.htm?type=category
Mooer,GTRS Guitars Modern 810 NB,2499.0,10.0,1,IN_STOCK,1,mooer_gtrs_guitars_modern_810_nb.htm?type=category
Ibanez,AZ24S1F-TXB B-Stock,1899.0,,0,IN_STOCK,1,ibanez_az24s1f_txb_b_stock.htm?type=category
Fender,Vintera II RDWN 50s Jazzm 3TS,6599.0,,0,IN_STOCK,2,fender_vintera_ii_rdwn_50s_jazzm_3ts.htm?type=category
Harley Benton,ST-Modern Plus HSS MAD B-Stock,1222.0,,0,SOLD_OUT,0,harley_benton_st_modern_plus_hss_mad_b_stock.htm?type=category
Ibanez,RGT1270PB-DTF,6499.0,9.1111,9,ON_DATE,0,ibanez_rgt1270pb_dtf.htm?type=category
Harley Benton,JA-60CC Seafoam Green B-Stock,699.0,,0,IN_STOCK,1,harley_benton_ja_60cc_seafoam_green_b_stock.htm?type=category
Ibanez,GRGR221PA-AQB B-Stock,1090.0,,0,IN_STOCK,2,ibanez_grgr221pa_aqb_b_stock.htm?type=category
Höfner,Shorty Deluxe Blue,855.0,8.5454,11,ON_DATE,0,hoefner_shorty_deluxe_blue.htm?type=category
Solar Guitars,A1.6FR SVART+ B-Stock,3666.0,,0,IN_STOCK,2,solar_guitars_a16fr_svart_b_stock.htm?type=category
Ibanez,GRG121SP-BKN,1299.0,7.5,4,ON_DATE,0,ibanez_grg121sp_bkn_560675.htm?type=category
Harley Benton,Extreme-76LH BK Bundle,999.0,,0,IN_STOCK,67,harley_benton_extreme_76lh_bk_bundle_bundle.htm?type=category
Mooer,GTRS Guitar Profess. 801 FRD,2499.0,,0,IN_STOCK,1,mooer_gtrs_guitar_profess._801_frd.htm?type=category
Mooer,MSC12 Pro Guitar Iron Silver,839.0,8.0,2,IN_STOCK,1,mooer_msc12_pro_guitar_iron_silver.htm?type=category
Danelectro,57 Limo Black,2899.0,9.5,4,IN_STOCK,1,danelectro_57_limo_black.htm?type=category
Harley Benton,SC-450Plus LD Vintage Bundle 3,1290.0,,0,ON_DATE,0,harley_benton_sc_450plus_ld_vintage_bundle_3.htm?type=category
Harley Benton,Fusion-IV HSS RW SGD B-Stock,1969.0,,0,IN_STOCK,3,harley_benton_fusion_iv_hss_rw_sgd_b_stock.htm?type=category
Harley Benton,ST-62CC RW Lake Placid B-Stock,598.0,,0,IN_STOCK,1,harley_benton_st_62cc_rw_lake_placid_b_stock.htm?type=category
Reverend,Greg Koch Gristlemaster BL,6799.0,10.0,1,IN_STOCK,1,reverend_greg_koch_gristlemaster_bl_596934.htm?type=category
Epiphone,1960 Les Paul Standard B-Stock,4555.0,,0,IN_STOCK,1,epiphone_1960_les_paul_standard_b_stock.htm?type=category
Epiphone,IGC 1959 LP Standard Re DB,5599.0,6.0,1,IN_STOCK,4,epiphone_igc_1959_lp_standard_re_db.htm?type=category
Harley Benton,SC-450Plus CB Vintage Bundle 1,1290.0,,0,ON_DATE,0,harley_benton_sc_450plus_cb_vintage_bundle_1.htm?type=category
Fender,Player II Strat HSS RW B-Stock,3333.0,,0,IN_STOCK,1,fender_player_ii_strat_hss_rw_b_stock_603259.htm?type=category
Vox,APC-2 Black B-Stock,2159.0,,0,IN_STOCK,1,vox_apc_2_black_b_stock.htm?type=category
Jackson,JS32 King V WH AH B-Stock,1444.0,,0,IN_STOCK,1,jackson_js32_king_v_wh_ah_b_stock_588078.htm?type=category
Squier,Sonic Strat HT H MN SN B-Stock,699.0,,0,IN_STOCK,1,squier_sonic_strat_ht_h_mn_sn_b_stock.htm?type=category
Harley Benton,DC-Junior Pelham Blue Bundle,1290.0,,0,IN_STOCK,81,harley_benton_dc_junior_pelham_blue_bundle_set.htm?type=category
Larry Carlton,L3 P90 TV Yellow,1444.0,9.5,4,ON_DATE,0,larry_carlton_l3_p90_tv_yellow.htm?type=category
Harley Benton,CST-24 Bl. Ch. Flame Bundle,1155.0,,0,SHORT_TERM,12,harley_benton_cst_24_bl_ch._flame_bundle.htm?type=category
Harley Benton,JA-20HH Active SBK B-Stock,598.0,,0,IN_STOCK,1,harley_benton_ja_20hh_active_sbk_b_stock.htm?type=category
Harley Benton,SC-400LH SBK Classic S B-Stock,555.0,,0,IN_STOCK,1,harley_benton_sc_400lh_sbk_classic_s_b_stock.htm?type=category
Ibanez,S520AH-OBF B-Stock,2799.0,,0,IN_STOCK,1,ibanez_s520ah_obf_b_stock.htm?type=category
Ibanez,FRM350-BK Paul Gilbert,5199.0,10.0,1,IN_STOCK,1,ibanez_frm350_bk_paul_gilbert.htm?type=category
Harley Benton,ST-Modern HSS LH LPB Bundle,1111.0,,0,IN_STOCK,40,harley_benton_st_modern_hss_lh_lpb_bundle.htm?type=category
Yamaha,Pacifica 611HFM TB B-Stock,3222.0,10.0,3,IN_STOCK,1,yamaha_pacifica_611hfm_tb_b_stock.htm?type=category
Ibanez,AM153QA-DBS B-Stock,4799.0,,0,IN_STOCK,1,ibanez_am153qa_dbs_b_stock.htm?type=category
Brümmer,JA-60SB Vintage Series Bundle,1490.0,,0,IN_STOCK,7,bruemmer_ja_60sb_vintage_series_bundle.htm?type=category
Harley Benton,SC-200LH BK Student Ser Bundle,749.0,,0,IN_STOCK,47,harley_benton_sc_200lh_bk_student_ser_bundle.htm?type=category
Yamaha,Revstar RSP20X R. Br.  B-Stock,7699.0,,0,IN_STOCK,1,yamaha_revstar_rsp20x_r_br_b_stock.htm?type=category
Guild,Starfire I DC LH CH,2490.0,,0,ON_DATE,0,guild_starfire_i_dc_lh_ch.htm?type=category
Harley Benton,SC-200 BK Student Serie Bundle,1135.0,,0,SHORT_TERM,124,harley_benton_sc_200_bk_student_serie_bundle_bundle.htm?type=category
Harley Benton,ST-62DLX VW Vintage Se B-Stock,699.0,,0,IN_STOCK,1,harley_benton_st_62dlx_vw_vintage_se_b_stock.htm?type=category
Harley Benton,ST-20 BK Standard JamPack,769.0,,0,IN_STOCK,948,harley_benton_st_20_bk_standard_jampack.htm?type=category
Gibson,57 Les Paul Standard EB HA CS,27590.0,,0,IN_STOCK,1,gibson_57_les_paul_standard_eb_ha_cs.htm?type=category
PRS,Fiore HH Satin Met Midnight,12890.0,,0,IN_STOCK,2,prs_fiore_hh_satin_met_midnight.htm?type=category
Gibson,Les Paul 60 ULA HPT WTB,31490.0,,0,IN_STOCK,2,gibson_les_paul_60_ula_hpt_wtb.htm?type=category
Gibson,Les Paul Standard 60s  B-Stock,11290.0,,0,IN_STOCK,1,gibson_les_paul_standard_60s_b_stock_546467.htm?type=category
Jackson,Excl Rhoads JS32T Nat Oil,1666.0,,0,ON_DATE,0,jackson_excl_rhoads_js32t_nat_oil.htm?type=category
Gibson,Les Paul Custom AxcessPeacockW,30290.0,,0,IN_STOCK,1,gibson_les_paul_custom_axcesspeacockw.htm?type=category
Fender,60 Strat HSS HR MBAH SADB,46090.0,,0,IN_STOCK,1,fender_60_strat_hss_hr_mbah_sadb.htm?type=category
Solar Guitars,S1.7 PB ETC,6333.0,9.0,16,IN_STOCK,3,solar_guitars_s1.7_pb_etc.htm?type=category
Fender,63 Tele Relic Canary Yellow,22790.0,,0,IN_STOCK,1,fender_63_tele_relic_canary_yellow.htm?type=category
Heritage Guitar,H-150 Custom FS 60s Neck GT,18390.0,,0,IN_STOCK,2,heritage_guitar_h_150_custom_fs_60s_neck_gt.htm?type=category
Fender,LTD Player Fusion Tele HH BLK,5499.0,,0,ON_DATE,0,fender_ltd_player_fusion_tele_hh_blk.htm?type=category
Music Man,Luke IV HH Butane Blue,15790.0,10.0,2,IN_STOCK,1,music_man_luke_iv_hh_butane_blue.htm?type=category
Harley Benton,SC-200LH BK Student Ser Bundle,1155.0,,0,IN_STOCK,47,harley_benton_sc_200lh_bk_student_ser_bundle_package.htm?type=category
PRS,Private Stock 30th Ann HB I #2,61800.0,,0,IN_STOCK,1,prs_private_stock_30th_ann_hb_i_2.htm?type=category
Strandberg,Boden Classic NX 6 Trem BK RW,8099.0,,0,IN_STOCK,3,strandberg_boden_classic_nx_6_trem_bk_rw.htm?type=category
Harley Benton,Amarok 6 LH BKNT Flame w/Bag,2175.0,,0,ON_DATE,0,harley_benton_amarok_6_lh_bknt_flame_bundle.htm?type=category
PRS,SE Custom 24 Semi-Hollow VS,5099.0,10.0,4,ON_DATE,0,prs_se_custom_24_semi_hollow_vs.htm?type=category
Fender,AV II 63 TELE RW RED TRANS,10390.0,10.0,5,IN_STOCK,1,fender_av_ii_63_tele_rw_red_trans.htm?type=category
Harley Benton,ST-20HSS SB Standard Bundle,493.0,,0,ON_DATE,0,harley_benton_st_20hss_sb_standard_se_bundle.htm?type=category
Godin,5th Ave Kingpin II DLX VB,5999.0,,0,IN_STOCK,2,godin_5th_ave_kingpin_ii_dlx_vb.htm?type=category
Harley Benton,SC-Custom III LH VBK B-Stock,1111.0,,0,IN_STOCK,2,harley_benton_sc_custom_iii_lh_vbk_b_stock.htm?type=category
Hils,Next HN3 Met. Coral Or B-Stock,1844.0,,0,IN_STOCK,1,hils_next_hn3_met_coral_or_b_stock.htm?type=category
Gibson,58 Korina Flying V BG VOS,38590.0,10.0,1,IN_STOCK,2,gibson_58_korina_flying_v_bg_vos.htm?type=category
Gibson,Les Paul 59 Lemonburst UHA #1,41990.0,10.0,1,IN_STOCK,1,gibson_les_paul_59_lemonburst_uha.htm?type=category
Music Man,Majesty Premium Select CR,20890.0,,0,ON_DATE,0,music_man_majesty_premium_select_cr.htm?type=category
Gibson,1959 ES-355 Reissue WR LA,32990.0,10.0,1,IN_STOCK,4,gibson_1959_es_355_reissue_wr_la.htm?type=category
Jackson,Pro Corey Beaulieu KV6Q FR,5899.0,,0,ON_DATE,0,jackson_pro_corey_beaulieu_kv6q_fr.htm?type=category
Harley Benton,DC-Junior Pelham Blue Bundle,1290.0,,0,IN_STOCK,81,harley_benton_dc_junior_pelham_blue_bundle_set.htm?type=category
Ibanez,RG450B-WK B-Stock,1929.0,,0,IN_STOCK,1,ibanez_rg450b_wk_b_stock.htm?type=category
ESP,RZK-II Richard Z Kruspe Burnt,34990.0,,0,IN_STOCK,1,esp_rzk_ii_richard_z_kruspe_burnt.htm?type=category
Fender,Jimi Hendrix Strat OWH B-Stock,5099.0,,0,IN_STOCK,1,fender_jimi_hendrix_strat_owh_b_stock.htm?type=category
Music Man,Majesty Premium Select KD,20890.0,,0,ON_DATE,0,music_man_majesty_premium_select_kd.htm?type=category
Gretsch,STRML JET CLB SFG,1399.0,,0,IN_STOCK,6,gretsch_strml_jet_clb_sfg.htm?type=category
Suhr,Mateus Asato Classic T MN BK,23990.0,10.0,2,IN_STOCK,2,suhr_mateus_asato_classic_t_mn_bk.htm?type=category
Fender,Player II Tele MN BLK B-Stock,3111.0,,0,IN_STOCK,1,fender_player_ii_tele_mn_blk_b_stock.htm?type=category
ESP,LTD TE-401 BLKS B-Stock,2599.0,,0,IN_STOCK,2,esp_ltd_te_401_blks_b_stock.htm?type=category
PRS,S2 Mira 594 Black,9666.0,,0,IN_STOCK,1,prs_s2_mira_594_black.htm?type=category
Fender,75th Anni AV II 51 Nocaster BL,14090.0,,0,ON_DATE,0,fender_75th_anni_av_ii_51_nocaster_bl.htm?type=category
Schecter,Omen Elite-6 Black Cherry,2599.0,,0,ON_DATE,0,schecter_omen_elite_6_black_cherry.htm?type=category
Harley Benton,SC-1000SBK Progressive B-Stock,798.0,9.1111,18,IN_STOCK,3,harley_benton_l_1000_vb_progressiveb_stock.htm?type=category
Fender,56 Strat FRD Relic,20190.0,,0,IN_STOCK,2,fender_56_strat_frd_relic.htm?type=category
Heritage Guitar,Ascent H-150 Copper,1499.0,,0,ON_DATE,0,heritage_guitar_ascent_h_150_copper.htm?type=category
Squier,CV 50s Strat MN WHB B-Stock,1599.0,,0,IN_STOCK,1,squier_cv_50s_strat_mn_whb_b_stock.htm?type=category
